# tempo_BTJD  fluxo
3897.99553512  1.04756057
3897.99692398  1.04829741
3897.99831284  1.04736149
3897.99970171  1.04711413
3898.00109057  1.04825616
3898.00247943  1.04797423
3898.00386830  1.04844868
3898.00525716  1.04815614
3898.00664602  1.04793453
3898.00803488  1.04752409
3898.00942375  1.04793537
3898.01081261  1.04819000
3898.01220147  1.04792452
3898.01359033  1.04749215
3898.01497920  1.04903650
3898.01636806  1.04810560
3898.01775692  1.04749608
3898.01914578  1.04846179
3898.02053465  1.04842532
3898.02192351  1.04819739
3898.02331237  1.04872561
3898.02470124  1.04804862
3898.02609010  1.04887211
3898.02747896  1.04829156
3898.02886782  1.04822183
3898.03025669  1.04803002
3898.03164555  1.04835582
3898.03303441  1.04785180
3898.03442327  1.04890561
3898.03581214  1.04814696
3898.03720100  1.04856277
3898.03858986  1.04867995
3898.03997872  1.04885602
3898.04136759  1.04826713
3898.04275645  1.04795539
3898.04414531  1.04813206
3898.04553417  1.04860342
3898.04692304  1.04808497
3898.04831190  1.04819894
3898.04970076  1.04779541
3898.05108962  1.04812729
3898.05247849  1.04830146
3898.05386735  1.04792857
3898.05525621  1.04843712
3898.05664507  1.04850674
3898.05803394  1.04789865
3898.05942280  1.04880822
3898.06081166  1.04879487
3898.06220052  1.04794121
3898.06358939  1.04862368
3898.06497825  1.04886198
3898.06636711  1.04827619
3898.06775597  1.04801261
3898.06914484  1.04882896
3898.07053370  1.04842031
3898.07192256  1.04852843
3898.07331142  1.04831374
3898.07470029  1.04807341
3898.07608915  1.04840326
3898.07747801  1.04847610
3898.07886687  1.04848480
3898.08025574  1.04869807
3898.08164460  1.04892206
3898.08303346  1.04794526
3898.08442232  1.04870296
3898.08581118  1.04894602
3898.08720005  1.04863882
3898.08858891  1.04834914
3898.08997777  1.04846406
3898.09136663  1.04847074
3898.09275550  1.04861712
3898.09414436  1.04831564
3898.09553322  1.04925191
3898.09692208  1.04760981
3898.09831095  1.04829276
3898.09969981  1.04847705
3898.10108867  1.04866230
3898.10247753  1.04890049
3898.10386640  1.04874468
3898.10525526  1.04865420
3898.10664412  1.04829955
3898.10803298  1.04850650
3898.10942185  1.04831731
3898.11081071  1.04854310
3898.11219957  1.04885304
3898.11358843  1.04836810
3898.11497729  1.04847848
3898.11636616  1.04857600
3898.11775502  1.04861701
3898.11914388  1.04875124
3898.12053274  1.04831803
3898.12192161  1.04857445
3898.12331047  1.04792821
3898.12469933  1.04854357
3898.12608819  1.04829824
3898.12747705  1.04835713
3898.12886592  1.04792893
3898.13025478  1.04821086
3898.13164364  1.04818463
3898.13303250  1.04834485
3898.13442137  1.04845500
3898.13581023  1.04789197
3898.13719909  1.04871297
3898.13858795  1.04854679
3898.13997681  1.04775238
3898.14136568  1.04805446
3898.14275454  1.04848850
3898.14414340  1.04737890
3898.14553226  1.04813612
3898.14692112  1.04805875
3898.14830999  1.04794097
3898.14969885  1.04879653
3898.15108771  1.04771209
3898.15247657  1.04771352
3898.15386544  1.04730201
3898.15525430  1.04841399
3898.15664316  1.04724467
3898.15803202  1.04773355
3898.15942088  1.04705501
3898.16080975  1.04754651
3898.16219861  1.04739082
3898.16358747  1.04799211
3898.16497633  1.04763114
3898.16636519  1.04730213
3898.16775406  1.04767478
3898.16914292  1.04764140
3898.17053178  1.04711592
3898.17192064  1.04745281
3898.17330951  1.04754364
3898.17469837  1.04753840
3898.17608723  1.04726899
3898.17747609  1.04724240
3898.17886495  1.04734623
3898.18025382  1.04709744
3898.18164268  1.04691076
3898.18303154  1.04740572
3898.18442040  1.04729319
3898.18580926  1.04746664
3898.18719813  1.04755592
3898.18858699  1.04778278
3898.18997585  1.04699981
3898.19136471  1.04673791
3898.19275357  1.04706919
3898.19414244  1.04736173
3898.19553130  1.04770827
3898.19692016  1.04719043
3898.19830902  1.04724419
3898.19969788  1.04778183
3898.20108675  1.04748023
3898.20247561  1.04781306
3898.20386447  1.04762506
3898.20525333  1.04683733
3898.20664219  1.04727888
3898.20803106  1.04704261
3898.20941992  1.04773962
3898.21080878  1.04806185
3898.21219764  1.04777455
3898.21358650  1.04744148
3898.21497536  1.04766285
3898.21636423  1.04705477
3898.21775309  1.04680943
3898.21914195  1.04700136
3898.22053081  1.04768538
3898.22191967  1.04739511
3898.22330854  1.04744685
3898.22469740  1.04679978
3898.22608626  1.04668510
3898.22747512  1.04702020
3898.22886398  1.04730523
3898.23025284  1.04706120
3898.23164171  1.04704690
3898.23303057  1.04725897
3898.23441943  1.04650867
3898.23580829  1.04693985
3898.23719715  1.04697478
3898.23858602  1.04736662
3898.23997488  1.04690945
3898.24136374  1.04750311
3898.24275260  1.04695129
3898.24414146  1.04681849
3898.24553033  1.04628003
3898.24691919  1.04655921
3898.24830805  1.04639745
3898.24969691  1.04687214
3898.25108577  1.04663503
3898.25247463  1.04613388
3898.25386350  1.04643548
3898.25525236  1.04673851
3898.25664122  1.04626596
3898.25803008  1.04632843
3898.25941894  1.04663503
3898.26080780  1.04657030
3898.26219667  1.04720402
3898.26358553  1.04655325
3898.26497439  1.04661095
3898.26636325  1.04614198
3898.26775211  1.04649854
3898.26914097  1.04612303
3898.27052984  1.04571354
3898.27191870  1.04594016
3898.27330756  1.04525983
3898.27469642  1.04649532
3898.27608528  1.04604125
3898.27747415  1.04617941
3898.27886301  1.04577184
3898.28025187  1.04589021
3898.28164073  1.04549813
3898.28302959  1.04633021
3898.28441845  1.04529107
3898.28580731  1.04512882
3898.28719618  1.04532063
3898.28858504  1.04529786
3898.28997390  1.04532444
3898.29136276  1.04473782
3898.29275162  1.04556715
3898.29414048  1.04456878
3898.29552935  1.04501736
3898.29691821  1.04486322
3898.29830707  1.04446661
3898.29969593  1.04450941
3898.30108479  1.04483783
3898.30247365  1.04434443
3898.30386252  1.04472446
3898.30525138  1.04484296
3898.30664024  1.04473698
3898.30802910  1.04444313
3898.30941796  1.04473889
3898.31080682  1.04479206
3898.31219568  1.04423451
3898.31358455  1.04442513
3898.31497341  1.04476428
3898.31636227  1.04329193
3898.31775113  1.04450357
3898.31913999  1.04347968
3898.32052885  1.04456747
3898.32191772  1.04369366
3898.32330658  1.04435432
3898.32469544  1.04382503
3898.32608430  1.04389918
3898.32747316  1.04343796
3898.32886202  1.04407716
3898.33025088  1.04381311
3898.33163975  1.04371870
3898.33302861  1.04366302
3898.33441747  1.04316080
3898.33580633  1.04339409
3898.33719519  1.04381311
3898.33858405  1.04388773
3898.33997291  1.04430330
3898.34136178  1.04431117
3898.34275064  1.04457688
3898.34413950  1.04476810
3898.34552836  1.04420567
3898.34691722  1.04412544
3898.34830608  1.04373074
3898.34969494  1.04431558
3898.35108381  1.04427195
3898.35247267  1.04369473
3898.35386153  1.04369628
3898.35525039  1.04332948
3898.35663925  1.04256868
3898.35802811  1.04286122
3898.35941697  1.04314566
3898.36080584  1.04273164
3898.36219470  1.04292464
3898.36358356  1.04293358
3898.36497242  1.04291534
3898.36636128  1.04316819
3898.36775014  1.04299808
3898.36913900  1.04242527
3898.37052786  1.04240024
3898.37191673  1.04227543
3898.37330559  1.04260135
3898.37469445  1.04174232
3898.37608331  1.04158044
3898.37747217  1.04196262
3898.37886103  1.04216242
3898.38024989  1.04177260
3898.38163876  1.04278088
3898.38302762  1.04223251
3898.38441648  1.04233360
3898.38580534  1.04136372
3898.38719420  1.04196405
3898.38858306  1.04165208
3898.38997192  1.04215229
3898.39136078  1.04153502
3898.39274965  1.04158282
3898.39413851  1.04137039
3898.39552737  1.04157102
3898.39691623  1.04130173
3898.39830509  1.04066408
3898.39969395  1.04085183
3898.40108281  1.04091907
3898.40247167  1.04012132
3898.40386054  1.04057944
3898.40524940  1.04126346
3898.40663826  1.04068840
3898.40802712  1.04042745
3898.40941598  1.04001045
3898.41080484  1.04081154
3898.41219370  1.04056394
3898.41358256  1.04053485
3898.41497142  1.04088485
3898.41636029  1.04085743
3898.41774915  1.04021156
3898.41913801  1.04063761
3898.42052687  1.04056025
3898.42191573  1.03985059
3898.42330459  1.03967619
3898.42469345  1.03990376
3898.42608231  1.04012287
3898.42747118  1.03998184
3898.42886004  1.03955543
3898.43024890  1.04016948
3898.43163776  1.03948772
3898.43302662  1.04011953
3898.43441548  1.03990579
3898.43580434  1.03948450
3898.43719320  1.03942323
3898.43858206  1.03890431
3898.43997092  1.03946340
3898.44135979  1.03944528
3898.44274865  1.03972566
3898.44413751  1.03883290
3898.44552637  1.03941703
3898.44691523  1.03898430
3898.44830409  1.03873622
3898.44969295  1.03849101
3898.45108181  1.03912139
3898.45247067  1.03902495
3898.45385954  1.03822541
3898.45524840  1.03791201
3898.45663726  1.03922749
3898.45802612  1.03867221
3898.45941498  1.03843021
3898.46080384  1.03806663
3898.46219270  1.03794849
3898.46358156  1.03801548
3898.46497042  1.03751409
3898.46635928  1.03751087
3898.46774815  1.03824615
3898.46913701  1.03796959
3898.47052587  1.03777468
3898.47191473  1.03766000
3898.47330359  1.03738999
3898.47469245  1.03785491
3898.47608131  1.03813756
3898.47747017  1.03730965
3898.47885903  1.03776860
3898.48024789  1.03667736
3898.48163675  1.03719151
3898.48302562  1.03738356
3898.48441448  1.03766990
3898.48580334  1.03731108
3898.48719220  1.03703022
3898.48858106  1.03679919
3898.48996992  1.03675997
3898.49135878  1.03681004
3898.49274764  1.03702497
3898.49413650  1.03635168
3898.49552536  1.03657842
3898.49691422  1.03713524
3898.49830308  1.03629279
3898.49969195  1.03633142
3898.50108081  1.03562796
3898.50246967  1.03644538
3898.50385853  1.03631151
3898.50524739  1.03552830
3898.50663625  1.03656077
3898.50802511  1.03709412
3898.50941397  1.03559256
3898.51080283  1.03598225
3898.51219169  1.03561068
3898.51358055  1.03542840
3898.51496941  1.03473306
3898.51635828  1.03516614
3898.51774714  1.03590286
3898.51913600  1.03536463
3898.52052486  1.03599131
3898.52191372  1.03536534
3898.52330258  1.03515768
3898.52469144  1.03484011
3898.52608030  1.03501725
3898.52746916  1.03532767
3898.52885802  1.03493476
3898.53024688  1.03420758
3898.53163574  1.03440297
3898.53302460  1.03416777
3898.53441347  1.03396034
3898.53580233  1.03451848
3898.53719119  1.03467643
3898.53858005  1.03443742
3898.53996891  1.03403878
3898.54135777  1.03463900
3898.54274663  1.03369308
3898.54413549  1.03384459
3898.54552435  1.03366446
3898.54691321  1.03386879
3898.54830207  1.03357649
3898.54969093  1.03361785
3898.55107979  1.03301692
3898.55246865  1.03360152
3898.55385751  1.03329062
3898.55524638  1.03395128
3898.55663524  1.03302658
3898.55802410  1.03306377
3898.55941296  1.03237021
3898.56080182  1.03337264
3898.56219068  1.03372765
3898.56357954  1.03253520
3898.56496840  1.03284240
3898.56635726  1.03202069
3898.56774612  1.03203738
3898.56913498  1.03263235
3898.57052384  1.03232181
3898.57191270  1.03212714
3898.57330156  1.03250694
3898.57469042  1.03154898
3898.57607928  1.03167546
3898.57746814  1.03133631
3898.57885701  1.03288496
3898.58024587  1.03179383
3898.58163473  1.03181708
3898.58302359  1.03160918
3898.58441245  1.03079331
3898.58580131  1.03177214
3898.58719017  1.03095281
3898.58857903  1.03114295
3898.58996789  1.03084421
3898.59135675  1.03081465
3898.59274561  1.03054321
3898.59413447  1.03118014
3898.59552333  1.03085840
3898.59691219  1.03081203
3898.59830105  1.03122580
3898.59968991  1.03013611
3898.60107877  1.03069007
3898.60246763  1.03064620
3898.60385649  1.03002334
3898.60524536  1.02966321
3898.60663422  1.03024626
3898.60802308  1.02962446
3898.60941194  1.02990508
3898.61080080  1.02959454
3898.61218966  1.02951491
3898.61357852  1.02898574
3898.61496738  1.02919698
3898.61635624  1.02886343
3898.61774510  1.02922094
3898.61913396  1.02874470
3898.62052282  1.02959812
3898.62191168  1.02894783
3898.62330054  1.02861536
3898.62468940  1.02831864
3898.62607826  1.02804720
3898.62746712  1.02826869
3898.62885598  1.02843261
3898.63024484  1.02828074
3898.63163370  1.02802753
3898.63302256  1.02792716
3898.63441142  1.02846658
3898.63580028  1.02810597
3898.63718914  1.02708840
3898.63857800  1.02762616
3898.63996687  1.02724922
3898.64135573  1.02865100
3898.64274459  1.02792394
3898.64413345  1.02660799
3898.64552231  1.02730119
3898.64691117  1.02672994
3898.64830003  1.02818298
3898.64968889  1.02734935
3898.65107775  1.02667463
3898.65246661  1.02749848
3898.65385547  1.02692437
3898.65524433  1.02745831
3898.65663319  1.02662337
3898.65802205  1.02655303
3898.65941091  1.02640903
3898.66079977  1.02600384
3898.66218863  1.02586997
3898.66357749  1.02609158
3898.66496635  1.02614141
3898.66635521  1.02588618
3898.66774407  1.02550304
3898.66913293  1.02554071
3898.67052179  1.02527952
3898.67191065  1.02544403
3898.67329951  1.02481842
3898.67468837  1.02545178
3898.67607723  1.02472138
3898.67746609  1.02515388
3898.67885495  1.02509713
3898.68024381  1.02456594
3898.68163267  1.02443016
3898.68302153  1.02473557
3898.68441039  1.02427936
3898.68579925  1.02454209
3898.68718811  1.02453971
3898.68857697  1.02391815
3898.68996583  1.02435851
3898.69135469  1.02431691
3898.69274355  1.02370238
3898.69413241  1.02386463
3898.69552127  1.02365637
3898.69691013  1.02337873
3898.69829899  1.02290738
3898.69968785  1.02345407
3898.70107671  1.02346730
3898.70246557  1.02323210
3898.70385443  1.02333248
3898.70524329  1.02289641
3898.70663215  1.02285373
3898.70802101  1.02252805
3898.70940988  1.02288175
3898.71079873  1.02263665
3898.71218760  1.02198124
3898.71357646  1.02229202
3898.71496532  1.02241671
3898.71635418  1.02181518
3898.71774304  1.02191269
3898.71913190  1.02165103
3898.72052076  1.02159250
3898.72190962  1.02183902
3898.72329848  1.02209175
3898.72468734  1.02162278
3898.72607620  1.02095032
3898.72746506  1.02164817
3898.72885392  1.02072775
3898.73024278  1.02078378
3898.73163164  1.01999140
3898.73302050  1.02143228
3898.73440936  1.02104366
3898.73579822  1.02054989
3898.73718708  1.02097452
3898.73857594  1.02014196
3898.73996480  1.02053845
3898.74135366  1.01946771
3898.74274252  1.02000022
3898.74413138  1.01913261
3898.74552024  1.01939869
3898.74690910  1.01945090
3898.74829796  1.01980495
3898.74968682  1.01986206
3898.75107567  1.01945305
3898.75246453  1.01899111
3898.75385339  1.01939178
3898.75524225  1.01857960
3898.75663111  1.01906002
3898.75801997  1.01896870
3898.75940883  1.01894665
3898.76079769  1.01909876
3898.76218655  1.01787841
3898.76357541  1.01796687
3898.76496427  1.01842701
3898.76635313  1.01834309
3898.76774199  1.01837409
3898.76913085  1.01787031
3898.77051971  1.01842046
3898.77190857  1.01818752
3898.77329743  1.01797354
3898.77468629  1.01854169
3898.77607515  1.01866734
3898.77746401  1.01763105
3898.77885287  1.01682663
3898.78024173  1.01712644
3898.78163059  1.01713455
3898.78301945  1.01704144
3898.78440831  1.01653588
3898.78579717  1.01645052
3898.78718603  1.01616621
3898.78857489  1.01683307
3898.78996375  1.01624930
3898.79135261  1.01629555
3898.79274147  1.01598382
3898.79413033  1.01588225
3898.79551919  1.01581264
3898.79690805  1.01600170
3898.79829691  1.01566243
3898.79968577  1.01579809
3898.80107463  1.01506424
3898.80246349  1.01516283
3898.80385235  1.01562929
3898.80524121  1.01491547
3898.80663007  1.01522195
3898.80801893  1.01523173
3898.80940779  1.01510477
3898.81079665  1.01464272
3898.81218551  1.01486552
3898.81357437  1.01443124
3898.81496323  1.01349211
3898.81635209  1.01400971
3898.81774095  1.01410615
3898.81912980  1.01422703
3898.82051866  1.01484954
3898.82190752  1.01353276
3898.82329638  1.01391768
3898.82468524  1.01340568
3898.82607410  1.01391518
3898.82746296  1.01342154
3898.82885182  1.01308668
3898.83024068  1.01316929
3898.83162954  1.01356113
3898.83301840  1.01292670
3898.83440726  1.01237893
3898.83579612  1.01217151
3898.83718498  1.01226819
3898.83857384  1.01225579
3898.83996270  1.01198709
3898.84135156  1.01190412
3898.84274042  1.01198733
3898.84412928  1.01219332
3898.84551814  1.01124179
3898.84690700  1.01191711
3898.84829586  1.01176417
3898.84968472  1.01199508
3898.85107358  1.01096702
3898.85246244  1.01152599
3898.85385130  1.01109147
3898.85524015  1.01171148
3898.85662901  1.01184869
3898.85801787  1.01047099
3898.85940673  1.01134086
3898.86079559  1.01051283
3898.86218445  1.01034248
3898.86357331  1.01070142
3898.86496217  1.01082110
3898.86635103  1.01115286
3898.86773989  1.01068449
3898.86912875  1.00962961
3898.87051761  1.00963593
3898.87190647  1.01054919
3898.87329533  1.00907028
3898.87468419  1.00971246
3898.87607305  1.00898802
3898.87746191  1.00915277
3898.87885077  1.00903642
3898.88023963  1.00960863
3898.88162849  1.00978971
3898.88301734  1.00892830
3898.88440620  1.00856876
3898.88579506  1.00922096
3898.88718392  1.00871372
3898.88857278  1.00844204
3898.88996164  1.00882816
3898.89135050  1.00863302
3898.89273936  1.00737548
3898.89412822  1.00732994
3898.89551708  1.00776792
3898.89690594  1.00792503
3898.89829480  1.00752079
3898.89968366  1.00701702
3898.90107252  1.00739813
3898.90246138  1.00723350
3898.90385024  1.00741887
3898.90523909  1.00822675
