# tempo_BTJD  residuo_normalizado
3897.69137406  1.00206593
3897.69276292  1.00206734
3897.69415178  1.00191279
3897.69554065  1.00223125
3897.69692951  1.00225949
3897.69831838  1.00167275
3897.69970724  1.00201664
3897.70109610  1.00181355
3897.70248497  1.00259827
3897.70387383  1.00147066
3897.70526270  1.00187797
3897.70665156  1.00205692
3897.70804042  1.00158050
3897.70942929  1.00177739
3897.71081815  1.00212646
3897.71220701  1.00190006
3897.71359588  1.00164936
3897.71498474  1.00166832
3897.71637361  1.00157900
3897.71776247  1.00227541
3897.71915133  1.00150012
3897.72054020  1.00150769
3897.72192906  1.00136299
3897.72331792  1.00093431
3897.72470679  1.00186094
3897.72609565  1.00100933
3897.72748452  1.00118653
3897.72887338  1.00105601
3897.73026224  1.00075908
3897.73165111  1.00106600
3897.73303997  1.00029229
3897.73442883  1.00103086
3897.73581770  1.00105528
3897.73720656  1.00092053
3897.73859543  1.00098421
3897.73998429  1.00125613
3897.74137315  1.00103268
3897.74276202  1.00057239
3897.74415088  1.00087568
3897.74553974  1.00141491
3897.74692861  1.00064946
3897.74831747  1.00089338
3897.74970633  1.00160570
3897.75109520  1.00062016
3897.75248406  1.00076268
3897.75387293  1.00118885
3897.75526179  1.00073947
3897.75665065  1.00106159
3897.75803952  1.00030551
3897.75942838  1.00058976
3897.76081724  1.00060333
3897.76220611  1.00102622
3897.76359497  1.00055940
3897.76498383  1.00086184
3897.76637270  1.00029337
3897.76776156  1.00043382
3897.76915043  1.00075914
3897.77053929  0.99987353
3897.77192815  1.00036787
3897.77331702  1.00066699
3897.77470588  1.00016263
3897.77609474  1.00015744
3897.77748361  1.00048788
3897.77887247  0.99993139
3897.78026133  1.00041483
3897.78165020  1.00021900
3897.78303906  0.99987017
3897.78442792  1.00048957
3897.78581679  1.00014708
3897.78720565  0.99987061
3897.78859452  1.00049471
3897.78998338  0.99950805
3897.79137224  1.00032650
3897.79276111  1.00003169
3897.79414997  1.00025029
3897.79553883  1.00046479
3897.79692770  1.00054741
3897.79831656  1.00035600
3897.79970542  1.00055094
3897.80109429  1.00039965
3897.80248315  1.00032917
3897.80387201  1.00067522
3897.80526088  1.00018602
3897.80664974  0.99969198
3897.80803860  1.00021329
3897.80942747  1.00010098
3897.81081633  1.00076533
3897.81220519  0.99989128
3897.81359406  1.00058198
3897.81498292  0.99952806
3897.81637178  0.99989762
3897.81776065  0.99976242
3897.81914951  1.00054731
3897.82053837  1.00034758
3897.82192724  0.99989005
3897.82331610  1.00020282
3897.82470496  1.00021205
3897.82609383  1.00016632
3897.82748269  1.00061829
3897.82887155  1.00041819
3897.83026042  1.00051121
3897.83164928  1.00050562
3897.83303814  1.00041815
3897.83442701  1.00000419
3897.83581587  1.00011930
3897.83720473  1.00042865
3897.83859360  1.00050485
3897.83998246  1.00064360
3897.84137132  0.99980123
3897.84276019  0.99942542
3897.84414905  1.00026545
3897.84553791  0.99976512
3897.84692678  1.00031484
3897.84831564  0.99990712
3897.84970450  1.00025716
3897.85109337  1.00055404
3897.85248223  1.00031043
3897.85387109  1.00029391
3897.85525996  0.99999381
3897.85664882  1.00009308
3897.85803768  0.99977112
3897.85942655  0.99979871
3897.86081541  1.00010427
3897.86220427  0.99934435
3897.86359314  1.00047732
3897.86498200  1.00002161
3897.86637086  1.00087338
3897.86775973  1.00024616
3897.86914859  1.00015266
3897.87053745  1.00048699
3897.87192632  0.99975406
3897.87331518  1.00029839
3897.87470404  1.00022116
3897.87609291  0.99982452
3897.87748177  0.99973492
3897.87887063  0.99946215
3897.88025949  0.99985101
3897.88164836  0.99982044
3897.88303722  0.99940874
3897.88442608  0.99990192
3897.88581495  1.00031501
3897.88720381  1.00002657
3897.88859267  1.00010113
3897.88998154  0.99996054
3897.89137040  0.99982963
3897.89275926  0.99988196
3897.89414813  1.00043130
3897.89553699  1.00037702
3897.89692585  0.99999520
3897.89831472  0.99999056
3897.89970358  0.99998250
3897.90109244  1.00053311
3897.90248130  1.00028622
3897.90387017  1.00000826
3897.90525903  1.00040747
3897.90664789  1.00004751
3897.90803676  0.99992235
3897.90942562  0.99978500
3897.91081448  0.99999288
3897.91220335  0.99964977
3897.91359221  0.99983474
3897.91498107  0.99986485
3897.91636994  1.00000141
3897.91775880  0.99962530
3897.91914766  1.00003918
3897.92053652  1.00003524
3897.92192539  0.99978028
3897.92331425  1.00019506
3897.92470311  1.00042984
3897.92609198  1.00018105
3897.92748084  1.00053331
3897.92886970  1.00037481
3897.93025857  0.99976315
3897.93164743  1.00005887
3897.93303629  0.99992750
3897.93442515  1.00026034
3897.93581402  0.99993939
3897.93720288  0.99993853
3897.93859174  0.99966224
3897.93998061  0.99989577
3897.94136947  0.99998284
3897.94275833  0.99996078
3897.94414719  1.00056619
3897.94553606  1.00075791
3897.94692492  0.99946958
3897.94831378  1.00063112
3897.94970265  1.00014225
3897.95109151  1.00006290
3897.95248037  1.00064580
3897.95386924  0.99956770
3897.95525810  1.00023464
3897.95664696  1.00070189
3897.95803582  0.99992972
3897.95942469  0.99985504
3897.96081355  1.00034368
3897.96220241  0.99996208
3897.96359127  0.99966599
3897.96498014  0.99987415
3897.96636900  1.00074502
3897.96775786  1.00064660
3897.96914673  0.99975494
3897.97053559  1.00045946
3897.97192445  1.00070287
3897.97331331  1.00014385
3897.97470218  1.00015149
3897.97609104  1.00014633
3897.97747990  1.00044327
3897.97886877  1.00095039
3897.98025763  1.00032065
3897.98164649  1.00026050
3897.98303535  1.00013566
3897.98442422  1.00022373
3897.98581308  1.00041810
3897.98720194  0.99955213
3897.98859081  1.00005729
3897.98997967  1.00025715
3897.99136853  1.00048572
3897.99275739  0.99966571
3897.99414626  1.00025294
3897.99553512  0.99963599
3897.99692398  1.00032875
3897.99831284  0.99942547
3897.99970171  0.99917940
3898.00109057  1.00025926
3898.00247943  0.99998052
3898.00386830  1.00042367
3898.00525716  1.00013513
3898.00664602  0.99991444
3898.00803488  0.99951374
3898.00942375  0.99989724
3898.01081261  1.00013145
3898.01220147  0.99986955
3898.01359033  0.99944858
3898.01497920  1.00091382
3898.01636806  1.00001751
3898.01775692  0.99942801
3898.01914578  1.00034162
3898.02053465  1.00029919
3898.02192351  1.00007426
3898.02331237  1.00057094
3898.02470124  0.99991792
3898.02609010  1.00069664
3898.02747896  1.00013598
3898.02886782  1.00006283
3898.03025669  0.99987340
3898.03164555  1.00017797
3898.03303441  0.99969103
3898.03442327  1.00069049
3898.03581214  0.99996099
3898.03720100  1.00035213
3898.03858986  1.00045856
3898.03997872  1.00062135
3898.04136759  1.00005454
3898.04275645  0.99975235
3898.04414531  0.99991628
3898.04553417  1.00036154
3898.04692304  0.99986273
3898.04831190  0.99996744
3898.04970076  0.99957867
3898.05108962  0.99989167
3898.05247849  1.00005443
3898.05386735  0.99969552
3898.05525621  1.00017769
3898.05664507  1.00024135
3898.05803394  0.99965873
3898.05942280  1.00052411
3898.06081166  1.00050929
3898.06220052  0.99969308
3898.06358939  1.00034251
3898.06497825  1.00056845
3898.06636711  1.00000848
3898.06775597  0.99975614
3898.06914484  1.00053424
3898.07053370  1.00014400
3898.07192256  1.00024698
3898.07331142  1.00004226
3898.07470029  0.99981334
3898.07608915  1.00012860
3898.07747801  1.00019894
3898.07886687  1.00020836
3898.08025574  1.00041318
3898.08164460  1.00062850
3898.08303346  0.99969858
3898.08442232  1.00042356
3898.08581118  1.00065788
3898.08720005  1.00036754
3898.08858891  1.00009418
3898.08997777  1.00020708
3898.09136663  1.00021699
3898.09275550  1.00036046
3898.09414436  1.00007694
3898.09553322  1.00097449
3898.09692208  0.99941258
3898.09831095  1.00006902
3898.09969981  1.00025002
3898.10108867  1.00043221
3898.10247753  1.00066518
3898.10386640  1.00052255
3898.10525526  1.00044251
3898.10664412  1.00011071
3898.10803298  1.00031497
3898.10942185  1.00014156
3898.11081071  1.00036432
3898.11219957  1.00066764
3898.11358843  1.00021286
3898.11497729  1.00032631
3898.11636616  1.00042774
3898.11775502  1.00047551
3898.11914388  1.00061248
3898.12053274  1.00020830
3898.12192161  1.00046234
3898.12331047  0.99985538
3898.12469933  1.00045239
3898.12608819  1.00022841
3898.12747705  1.00029494
3898.12886592  0.99989694
3898.13025478  1.00017674
3898.13164364  1.00016273
3898.13303250  1.00032685
3898.13442137  1.00044340
3898.13581023  0.99991781
3898.13719909  1.00071309
3898.13858795  1.00056659
3898.13997681  0.99982079
3898.14136568  1.00012150
3898.14275454  1.00054835
3898.14414340  0.99950232
3898.14553226  1.00023795
3898.14692112  1.00017733
3898.14830999  1.00007833
3898.14969885  1.00090840
3898.15108771  0.99988722
3898.15247657  0.99990251
3898.15386544  0.99952386
3898.15525430  1.00059939
3898.15664316  0.99949782
3898.15803202  0.99997900
3898.15942088  0.99934614
3898.16080975  0.99983016
3898.16219861  0.99969664
3898.16358747  1.00028579
3898.16497633  0.99995666
3898.16636519  0.99965818
3898.16775406  1.00002960
3898.16914292  1.00001363
3898.17053178  0.99952809
3898.17192064  0.99986587
3898.17330951  0.99996896
3898.17469837  0.99998050
3898.17608723  0.99974003
3898.17747609  0.99973152
3898.17886495  0.99984769
3898.18025382  0.99962740
3898.18164268  0.99946657
3898.18303154  0.99995667
3898.18442040  0.99986699
3898.18580926  1.00005054
3898.18719813  1.00015393
3898.18858699  1.00038886
3898.18997585  0.99965983
3898.19136471  0.99942849
3898.19275357  0.99976374
3898.19414244  1.00006222
3898.19553130  1.00041249
3898.19692016  0.99993762
3898.19830902  1.00000877
3898.19969788  1.00054222
3898.20108675  1.00027452
3898.20247561  1.00061290
3898.20386447  1.00045416
3898.20525333  0.99972293
3898.20664219  1.00016591
3898.20803106  0.99996182
3898.20941992  1.00064934
3898.21080878  1.00097921
3898.21219764  1.00072723
3898.21358650  1.00043180
3898.21497536  1.00066622
3898.21636423  1.00010868
3898.21775309  0.99989791
3898.21914195  1.00010512
3898.22053081  1.00078271
3898.22191967  1.00052995
3898.22330854  1.00060422
3898.22469740  1.00001124
3898.22608626  0.99992716
3898.22747512  1.00027311
3898.22886398  1.00057158
3898.23025284  1.00036495
3898.23164171  1.00037812
3898.23303057  1.00060794
3898.23441943  0.99991859
3898.23580829  1.00035846
3898.23719715  1.00042008
3898.23858602  1.00082311
3898.23997488  1.00041522
3898.24136374  1.00101186
3898.24275260  1.00051421
3898.24414146  1.00041734
3898.24553033  0.99993313
3898.24691919  1.00023071
3898.24830805  1.00010722
3898.24969691  1.00059240
3898.25108577  1.00039763
3898.25247463  0.99995080
3898.25386350  1.00027165
3898.25525236  1.00059424
3898.25664122  1.00017580
3898.25803008  1.00026913
3898.25941894  1.00059623
3898.26080780  1.00056867
3898.26219667  1.00120923
3898.26358553  1.00062208
3898.26497439  1.00071261
3898.26636325  1.00029990
3898.26775211  1.00067686
3898.26914097  1.00035415
3898.27052984  0.99999925
3898.27191870  1.00025296
3898.27330756  0.99963965
3898.27469642  1.00085887
3898.27608528  1.00046256
3898.27747415  1.00063297
3898.27886301  1.00028169
3898.28025187  1.00043378
3898.28164073  1.00009788
3898.28302959  1.00093329
3898.28441845  0.99997893
3898.28580731  0.99986371
3898.28719618  1.00008749
3898.28858504  1.00010626
3898.28997390  1.00017252
3898.29136276  0.99965230
3898.29275162  1.00048721
3898.29414048  0.99957346
3898.29552935  1.00004458
3898.29691821  0.99993918
3898.29830707  0.99960196
3898.29969593  0.99968550
3898.30108479  1.00004267
3898.30247365  0.99961347
3898.30386252  1.00002054
3898.30525138  1.00017751
3898.30664024  1.00011983
3898.30802910  0.99988251
3898.30941796  1.00020987
3898.31080682  1.00030522
3898.31219568  0.99981606
3898.31358455  1.00004344
3898.31497341  1.00041329
3898.31636227  0.99904871
3898.31775113  1.00025450
3898.31913999  0.99931970
3898.32052885  1.00040741
3898.32191772  0.99961669
3898.32330658  1.00029583
3898.32469544  0.99983543
3898.32608430  0.99995324
3898.32747316  0.99955840
3898.32886202  1.00021793
3898.33025088  1.00001238
3898.33163975  0.99996955
3898.33302861  0.99996403
3898.33441747  0.99953085
3898.33580633  0.99980262
3898.33719519  1.00025260
3898.33858405  1.00037279
3898.33997291  1.00081994
3898.34136178  1.00087660
3898.34275064  1.00118062
3898.34413950  1.00141347
3898.34552836  1.00092414
3898.34691722  1.00089722
3898.34830608  1.00056904
3898.34969494  1.00118013
3898.35108381  1.00118894
3898.35247267  1.00068638
3898.35386153  1.00073893
3898.35525039  1.00043848
3898.35663925  0.99976041
3898.35802811  1.00009262
3898.35941697  1.00041731
3898.36080584  1.00007237
3898.36219470  1.00030982
3898.36358356  1.00037097
3898.36497242  1.00040628
3898.36636128  1.00070185
3898.36775014  1.00059191
3898.36913900  1.00009585
3898.37052786  1.00012551
3898.37191673  1.00005964
3898.37330559  1.00042649
3898.37469445  0.99965653
3898.37608331  0.99955570
3898.37747217  0.99997723
3898.37886103  1.00022398
3898.38024989  0.99990505
3898.38163876  1.00092827
3898.38302762  1.00045759
3898.38441648  1.00061051
3898.38580534  0.99973551
3898.38719420  1.00036815
3898.38858306  1.00012514
3898.38997192  1.00066215
3898.39136078  1.00012638
3898.39274965  1.00022943
3898.39413851  1.00008277
3898.39552737  1.00033301
3898.39691623  1.00013213
3898.39830509  0.99957763
3898.39969395  0.99981612
3898.40108281  0.99993906
3898.40247167  0.99923124
3898.40386054  0.99973010
3898.40524940  1.00044626
3898.40663826  0.99995289
3898.40802712  0.99976149
3898.40941598  0.99942030
3898.41080484  1.00024988
3898.41219370  1.00007186
3898.41358256  1.00010402
3898.41497142  1.00050075
3898.41636029  1.00053492
3898.41774915  0.99997473
3898.41913801  1.00044518
3898.42052687  1.00043186
3898.42191573  0.99981078
3898.42330459  0.99970448
3898.42469345  0.99998488
3898.42608231  1.00025735
3898.42747118  1.00018369
3898.42886004  0.99983571
3898.43024890  1.00048862
3898.43163776  0.99989534
3898.43302662  1.00056577
3898.43441548  1.00042301
3898.43580434  1.00008072
3898.43719320  1.00008494
3898.43858206  0.99964898
3898.43997092  1.00025047
3898.44135979  1.00029674
3898.44274865  1.00063046
3898.44413751  0.99983529
3898.44552637  1.00046172
3898.44691523  1.00010960
3898.44830409  0.99993536
3898.44969295  0.99976402
3898.45108181  1.00043583
3898.45247067  1.00040808
3898.45385954  0.99970350
3898.45524840  0.99946713
3898.45663726  1.00079954
3898.45802612  1.00033060
3898.45941498  1.00016351
3898.46080384  0.99987946
3898.46219270  0.99983199
3898.46358156  0.99996303
3898.46497042  0.99954668
3898.46635928  0.99961043
3898.46774815  1.00038594
3898.46913701  1.00018673
3898.47052587  1.00006636
3898.47191473  1.00002348
3898.47330359  0.99983107
3898.47469245  1.00034718
3898.47608131  1.00068787
3898.47747017  0.99995822
3898.47885903  1.00046927
3898.48024789  0.99948601
3898.48163675  1.00005070
3898.48302562  1.00030507
3898.48441448  1.00065061
3898.48580334  1.00037421
3898.48719220  1.00017316
3898.48858106  1.00002035
3898.48996992  1.00005274
3898.49135878  1.00017147
3898.49274764  1.00044947
3898.49413650  0.99987076
3898.49552536  1.00016058
3898.49691422  1.00076917
3898.49830308  1.00002775
3898.49969195  1.00013673
3898.50108081  0.99952974
3898.50246967  1.00039084
3898.50385853  1.00033401
3898.50524739  0.99965057
3898.50663625  1.00072014
3898.50802511  1.00130819
3898.50941397  0.99993171
3898.51080283  1.00038151
3898.51219169  1.00009644
3898.51358055  0.99999438
3898.51496941  0.99939697
3898.51635828  0.99988968
3898.51774714  1.00067600
3898.51913600  1.00023098
3898.52052486  1.00091159
3898.52191372  1.00038220
3898.52330258  1.00025717
3898.52469144  1.00002614
3898.52608030  1.00027341
3898.52746916  1.00064977
3898.52885802  1.00034659
3898.53024688  0.99972049
3898.53163574  0.99998638
3898.53302460  0.99983626
3898.53441347  0.99971321
3898.53580233  1.00033063
3898.53719119  1.00056140
3898.53858005  1.00040852
3898.53996891  1.00010148
3898.54135777  1.00076076
3898.54274663  0.99992475
3898.54413549  1.00015052
3898.54552435  1.00005570
3898.54691321  1.00033307
3898.54830207  1.00013017
3898.54969093  1.00025036
3898.55107979  0.99974919
3898.55246865  1.00039561
3898.55385751  1.00017557
3898.55524638  1.00089623
3898.55663524  1.00008242
3898.55802410  1.00020001
3898.55941296  0.99961028
3898.56080182  1.00066299
3898.56219068  1.00108911
3898.56357954  1.00001681
3898.56496840  1.00039709
3898.56635726  0.99968412
3898.56774612  0.99978346
3898.56913498  1.00044328
3898.57052384  1.00022608
3898.57191270  1.00012133
3898.57330156  1.00057349
3898.57469042  0.99972943
3898.57607928  0.99993652
3898.57746814  0.99969252
3898.57885701  1.00127872
3898.58024587  1.00030620
3898.58163473  1.00041417
3898.58302359  1.00029824
3898.58441245  0.99959293
3898.58580131  1.00062823
3898.58719017  0.99991988
3898.58857903  1.00019078
3898.58996789  0.99998768
3898.59135675  1.00004588
3898.59274561  0.99986962
3898.59413447  1.00057493
3898.59552333  1.00035026
3898.59691219  1.00039299
3898.59830105  1.00088252
3898.59968991  0.99991298
3898.60107877  1.00053904
